"15324","browsing","0.0","0","0","2017-06-22 22:30:26 UTC"

"14728","browsing","0.0","0","0","2017-06-22 22:30:27 UTC"

"13406","browsing","0.0","0","0","2017-06-22 22:30:28 UTC"

"10744","browsing","0.0","0","0","2017-06-22 22:30:28 UTC"

"14387","browsing","0.0","0","0","2017-06-22 22:30:29 UTC"

"15230","browsing","0.0","0","0","2017-06-22 22:30:29 UTC"

"15269","browsing","0.0","0","0","2017-06-22 22:30:30 UTC"

"10088","browsing","0.0","0","0","2017-06-22 22:30:30 UTC"

"15081","browsing","0.0","0","0","2017-06-22 22:30:31 UTC"

"13886","browsing","0.0","0","0","2017-06-22 22:30:32 UTC"

"10151","browsing","0.0","0","0","2017-06-22 22:30:33 UTC"

"13653","browsing","0.0","0","0","2017-06-22 22:30:33 UTC"

"12144","browsing","0.0","0","0","2017-06-22 22:30:34 UTC"

"13959","browsing","0.0","0","0","2017-06-22 22:30:34 UTC"

"13261","browsing","0.0","0","0","2017-06-22 22:30:35 UTC"

"12138","browsing","0.0","0","0","2017-06-22 22:30:35 UTC"

"10669","browsing","0.0","0","0","2017-06-22 22:30:36 UTC"

"11112","browsing","0.0","0","0","2017-06-22 22:30:36 UTC"

"13903","browsing","0.0","0","0","2017-06-22 22:30:37 UTC"

"15568","browsing","0.0","0","0","2017-06-22 22:30:37 UTC"

"10930","browsing","0.0","0","0","2017-06-22 22:30:38 UTC"

"10576","browsing","0.0","0","0","2017-06-22 22:30:39 UTC"

"10137","browsing","0.0","0","0","2017-06-22 22:30:40 UTC"

"11582","browsing","0.0","0","0","2017-06-22 22:30:40 UTC"

"14752","browsing","0.0","0","0","2017-06-22 22:30:41 UTC"

"15018","browsing","0.0","0","0","2017-06-22 22:30:41 UTC"

"12441","browsing","0.0","0","0","2017-06-22 22:30:42 UTC"

"15336","browsing","0.0","0","0","2017-06-22 22:30:43 UTC"

"12787","browsing","0.0","0","0","2017-06-22 22:30:43 UTC"

"13822","browsing","0.0","0","0","2017-06-22 22:30:45 UTC"

"14894","browsing","0.0","0","0","2017-06-22 22:30:45 UTC"

"12965","browsing","0.0","0","0","2017-06-22 22:30:46 UTC"

"15113","browsing","0.0","0","0","2017-06-22 22:30:46 UTC"

"15269","browsing","0.0","0","0","2017-06-22 22:30:47 UTC"

"14164","browsing","0.0","0","0","2017-06-22 22:30:47 UTC"

"11431","browsing","0.0","0","0","2017-06-22 22:30:49 UTC"

"12432","browsing","0.0","0","0","2017-06-22 22:30:49 UTC"

"10998","browsing","0.0","0","0","2017-06-22 22:30:50 UTC"

"14787","browsing","0.0","0","0","2017-06-22 22:30:51 UTC"

"15108","browsing","0.0","0","0","2017-06-22 22:30:52 UTC"

"13653","browsing","0.0","0","0","2017-06-22 22:30:52 UTC"

"14964","browsing","0.0","0","0","2017-06-22 22:30:53 UTC"

"10012","browsing","0.0","0","0","2017-06-22 22:30:54 UTC"

"11911","browsing","0.0","0","0","2017-06-22 22:30:55 UTC"

"11028","browsing","0.0","0","0","2017-06-22 22:30:55 UTC"

"10367","browsing","0.0","0","0","2017-06-22 22:30:56 UTC"

"12075","browsing","0.0","0","0","2017-06-22 22:30:57 UTC"

"14662","browsing","0.0","0","0","2017-06-22 22:30:57 UTC"

"10273","browsing","0.0","0","0","2017-06-22 22:30:58 UTC"

"12202","browsing","0.0","0","0","2017-06-22 22:30:58 UTC"

"12357","browsing","0.0","0","0","2017-06-22 22:31:00 UTC"

"10501","browsing","0.0","0","0","2017-06-22 22:31:00 UTC"

"10195","browsing","0.0","0","0","2017-06-22 22:31:01 UTC"

"13929","browsing","0.0","0","0","2017-06-22 22:31:01 UTC"

"14964","browsing","0.0","0","0","2017-06-22 22:31:02 UTC"

"10488","browsing","0.0","0","0","2017-06-22 22:31:02 UTC"

"12227","browsing","0.0","0","0","2017-06-22 22:31:03 UTC"

"13206","browsing","0.0","0","0","2017-06-22 22:31:03 UTC"

"12516","browsing","0.0","0","0","2017-06-22 22:31:04 UTC"

"13903","browsing","0.0","0","0","2017-06-22 22:31:04 UTC"

"13314","browsing","0.0","0","0","2017-06-22 22:31:05 UTC"

"10821","browsing","0.0","0","0","2017-06-22 22:31:05 UTC"

"11117","browsing","0.0","0","0","2017-06-22 22:31:07 UTC"

"10766","browsing","0.0","0","0","2017-06-22 22:31:07 UTC"

"15596","browsing","0.0","0","0","2017-06-22 22:31:08 UTC"

"14662","browsing","0.0","0","0","2017-06-22 22:31:08 UTC"

"15589","browsing","0.0","0","0","2017-06-22 22:31:09 UTC"

"12619","browsing","0.0","0","0","2017-06-22 22:31:09 UTC"

"15300","browsing","0.0","0","0","2017-06-22 22:31:10 UTC"

"14404","browsing","0.0","0","0","2017-06-22 22:31:11 UTC"

"11911","browsing","0.0","0","0","2017-06-22 22:31:12 UTC"

"12454","browsing","0.0","0","0","2017-06-22 22:31:12 UTC"

"10925","browsing","0.0","0","0","2017-06-22 22:31:13 UTC"

"11495","browsing","0.0","0","0","2017-06-22 22:31:14 UTC"

"12075","browsing","0.0","0","0","2017-06-22 22:31:15 UTC"

"12369","browsing","0.0","0","0","2017-06-22 22:31:16 UTC"

"12432","browsing","0.0","0","0","2017-06-22 22:31:16 UTC"

"12180","browsing","0.0","0","0","2017-06-22 22:31:17 UTC"

"14662","browsing","0.0","0","0","2017-06-22 22:31:17 UTC"

"15589","browsing","0.0","0","0","2017-06-22 22:31:18 UTC"

"15327","browsing","0.0","0","0","2017-06-22 22:31:18 UTC"

"11146","browsing","0.0","0","0","2017-06-22 22:31:19 UTC"

"12619","browsing","0.0","0","0","2017-06-22 22:31:19 UTC"

"14548","browsing","0.0","0","0","2017-06-22 22:31:20 UTC"

"10012","browsing","0.0","0","0","2017-06-22 22:31:20 UTC"

"12144","browsing","0.0","0","0","2017-06-22 22:31:21 UTC"

"12227","browsing","0.0","0","0","2017-06-22 22:31:21 UTC"

"10254","browsing","0.0","0","0","2017-06-22 22:31:22 UTC"

"10669","browsing","0.0","0","0","2017-06-22 22:31:23 UTC"

"12751","browsing","0.0","0","0","2017-06-22 22:31:24 UTC"

"13793","browsing","0.0","0","0","2017-06-22 22:31:24 UTC"

"10561","browsing","0.0","0","0","2017-06-22 22:31:25 UTC"

"10998","browsing","0.0","0","0","2017-06-22 22:31:25 UTC"

"15388","browsing","0.0","0","0","2017-06-22 22:31:26 UTC"

"10345","browsing","0.0","0","0","2017-06-22 22:31:26 UTC"

"12697","browsing","0.0","0","0","2017-06-22 22:31:27 UTC"

"10273","browsing","0.0","0","0","2017-06-22 22:31:27 UTC"

"15589","browsing","0.0","0","0","2017-06-22 22:31:28 UTC"

"12641","browsing","0.0","0","0","2017-06-22 22:31:30 UTC"

"14964","browsing","0.0","0","0","2017-06-22 22:31:30 UTC"

"11059","browsing","0.0","0","0","2017-06-22 22:31:31 UTC"

"11911","browsing","0.0","0","0","2017-06-22 22:31:31 UTC"

"11508","browsing","0.0","0","0","2017-06-22 22:31:32 UTC"

"12124","browsing","0.0","0","0","2017-06-22 22:31:32 UTC"

"14833","browsing","0.0","0","0","2017-06-22 22:31:34 UTC"

"12418","browsing","0.0","0","0","2017-06-22 22:31:34 UTC"

"11659","browsing","0.0","0","0","2017-06-22 22:31:35 UTC"

"10766","browsing","0.0","0","0","2017-06-22 22:31:35 UTC"

"13889","browsing","0.0","0","0","2017-06-22 22:31:36 UTC"

"15388","browsing","0.0","0","0","2017-06-22 22:31:36 UTC"

"10217","browsing","0.0","0","0","2017-06-22 22:31:37 UTC"

"14619","browsing","0.0","0","0","2017-06-22 22:31:37 UTC"

"14701","browsing","0.0","0","0","2017-06-22 22:31:38 UTC"

"15531","browsing","0.0","0","0","2017-06-22 22:31:38 UTC"

"12249","browsing","0.0","0","0","2017-06-22 22:31:41 UTC"

"11508","browsing","0.0","0","0","2017-06-22 22:31:41 UTC"

"10367","browsing","0.0","0","0","2017-06-22 22:31:42 UTC"

"15081","browsing","0.0","0","0","2017-06-22 22:31:43 UTC"

"14164","browsing","0.0","0","0","2017-06-22 22:31:43 UTC"

"10773","browsing","0.0","0","0","2017-06-22 22:31:44 UTC"

"13178","browsing","0.0","0","0","2017-06-22 22:31:45 UTC"

"11294","browsing","0.0","0","0","2017-06-22 22:31:46 UTC"

"10345","browsing","0.0","0","0","2017-06-22 22:31:46 UTC"

"12441","browsing","0.0","0","0","2017-06-22 22:31:48 UTC"

"12262","browsing","0.0","0","0","2017-06-22 22:31:48 UTC"

"10488","browsing","0.0","0","0","2017-06-22 22:31:49 UTC"

"14948","browsing","0.0","0","0","2017-06-22 22:31:49 UTC"

"13959","browsing","0.0","0","0","2017-06-22 22:31:50 UTC"

"12751","browsing","0.0","0","0","2017-06-22 22:31:50 UTC"

"11211","browsing","0.0","0","0","2017-06-22 22:31:52 UTC"

"15568","browsing","0.0","0","0","2017-06-22 22:31:52 UTC"

"11925","browsing","0.0","0","0","2017-06-22 22:31:53 UTC"

"13176","browsing","0.0","0","0","2017-06-22 22:31:53 UTC"

"10153","browsing","0.0","0","0","2017-06-22 22:31:54 UTC"

"11362","browsing","0.0","0","0","2017-06-22 22:31:54 UTC"

"10689","browsing","0.0","0","0","2017-06-22 22:31:55 UTC"

"12355","browsing","0.0","0","0","2017-06-22 22:31:55 UTC"

